unix_t,state_D1_I0,cell_id,session_id
1579199049,1,11,7
1579199050,1,11,7
1579199051,1,11,7
1579199052,1,11,7
1579199053,1,11,7
1579199054,1,11,7
1579199055,1,11,7
1579199056,1,11,7
1579199057,1,11,7
1579199058,1,11,7
1579199059,1,11,7
1579199060,1,11,7
1579199061,1,11,7
1579199062,1,11,7
1579199063,1,11,7
1579199064,1,11,7
1579199065,1,11,7
1579199066,1,11,7
1579199067,1,12,7
1579199068,0,-1,7
1579199069,1,12,7
1579199070,1,12,7
1579199071,1,12,7
1579199072,1,12,7
1579199073,1,12,7
1579199074,1,12,7
1579199075,1,12,7
1579199076,1,12,7
1579199077,1,12,7
1579199078,1,12,7
1579199079,1,12,7
1579199080,1,12,7
1579199081,1,12,7
1579199082,1,12,7
1579199083,1,12,7
1579199084,0,-1,7
1579199085,1,12,7
1579199086,0,-1,7
1579199087,1,12,7
1579199088,1,12,7
1579199089,1,12,7
1579199090,1,12,7
1579199091,0,-1,7
1579199092,1,12,7
1579199093,1,12,7
1579199094,1,12,7
1579199095,1,12,7
1579199096,1,12,7
1579199097,1,12,7
1579199098,0,-1,7
1579199099,1,12,7
1579199100,1,11,7
1579199101,1,11,7
1579199102,1,11,7
1579199103,1,11,7
1579199104,1,11,7
1579199105,0,-1,7
1579199106,1,11,7
1579199107,1,11,7
1579199108,1,11,7
1579199109,1,11,7
1579199110,1,11,7
1579199111,1,11,7
1579199112,1,11,7
1579199113,1,11,7
1579199114,0,-1,7
1579199115,1,11,7
1579199116,1,12,7
1579199117,1,12,7
1579199118,1,11,7
1579199119,1,11,7
1579199120,0,-1,7
1579199121,1,12,7
1579199122,1,12,7
1579199123,1,11,7
1579199124,1,11,7
1579199125,1,11,7
1579199126,0,-1,7
1579199127,0,-1,7
1579199128,1,11,7
1579199129,1,11,7
1579199130,1,11,7
1579199131,1,11,7
1579199132,1,11,7
1579199133,1,11,7
1579199134,0,-1,7
1579199135,1,11,7
1579199136,1,11,7
1579199137,1,11,7
1579199138,1,11,7
1579199139,1,11,7
1579199140,1,11,7
1579199141,0,-1,7
1579199142,1,11,7
1579199143,1,11,7
1579199144,1,11,7
1579199145,1,11,7
1579199146,1,11,7
1579199147,0,-1,7
1579199148,1,11,7
1579199149,1,11,7
1579199150,1,11,7
1579199151,1,11,7
1579199152,1,11,7
1579199153,1,11,7
1579199154,0,-1,7
1579199155,0,-1,7
1579199156,1,11,7
1579199157,1,11,7
1579199158,1,11,7
1579199159,1,11,7
1579199160,1,11,7
1579199161,0,-1,7
1579199162,1,11,7
1579199163,1,11,7
1579199164,1,11,7
1579199165,1,11,7
1579199166,1,11,7
1579199167,1,11,7
1579199168,1,11,7
1579199169,1,11,7
1579199170,1,11,7
1579199171,1,11,7
1579199172,1,11,7
1579199173,1,11,7
1579199174,0,-1,7
1579199175,1,12,7
1579199176,1,12,7
1579199177,1,11,7
1579199178,1,11,7
1579199179,1,12,7
1579199180,1,12,7
1579199181,0,-1,7
1579199182,1,12,7
1579199183,0,-1,7
1579199184,1,12,7
1579199185,1,12,7
1579199186,1,12,7
1579199187,1,12,7
1579199188,0,-1,7
1579199189,1,12,7
1579199190,1,12,7
1579199191,1,11,7
1579199192,1,11,7
1579199193,1,12,7
1579199194,1,12,7
1579199195,0,-1,7
1579199196,1,12,7
1579199197,1,12,7
1579199198,1,11,7
1579199199,1,11,7
1579199200,1,11,7
1579199201,1,11,7
1579199202,1,11,7
1579199203,0,-1,7
1579199204,1,11,7
1579199205,1,11,7
1579199206,1,11,7
1579199207,1,11,7
1579199208,1,11,7
1579199209,1,11,7
1579199210,0,-1,7
1579199211,0,-1,7
1579199212,1,11,7
1579199213,1,11,7
1579199214,1,11,7
1579199215,1,11,7
1579199216,1,11,7
1579199217,0,-1,7
1579199218,1,11,7
1579199219,1,11,7
1579199220,1,11,7
1579199221,1,11,7
1579199222,1,11,7
1579199223,1,11,7
1579199224,0,-1,7
1579199225,0,-1,7
1579199226,1,11,7
1579199227,1,11,7
1579199228,1,11,7
1579199229,1,11,7
1579199230,1,11,7
1579199231,0,-1,7
1579199232,1,11,7
1579199233,1,11,7
1579199234,1,11,7
1579199235,1,11,7
1579199236,1,11,7
1579199237,1,11,7
1579199238,0,-1,7
1579199239,1,11,7
1579199240,1,11,7
1579205403,1,11,8
1579205404,1,11,8
1579205405,1,11,8
1579205406,1,11,8
1579205407,1,11,8
1579205408,0,-1,8
1579205409,1,11,8
1579205410,1,11,8
1579205411,1,11,8
1579205412,1,11,8
1579205413,1,11,8
1579205414,1,11,8
1579205415,1,11,8
1579205416,1,11,8
1579205417,1,11,8
1579205418,1,11,8
1579205419,1,11,8
1579205420,0,-1,8
1579205421,1,11,8
1579205422,1,11,8
1579205423,1,11,8
1579205424,1,11,8
1579205425,1,11,8
1579205426,1,11,8
1579205427,1,11,8
1579205428,0,-1,8
1579205429,1,11,8
1579205430,1,11,8
1579205431,1,11,8
1579205432,1,11,8
1579205433,1,11,8
1579205434,1,11,8
1579205435,1,11,8
1579205436,1,11,8
1579205437,0,-1,8
1579205438,1,11,8
1579205439,1,11,8
1579205440,1,12,8
1579205441,1,12,8
1579205442,1,11,8
1579205443,1,11,8
1579205444,1,11,8
1579205445,1,11,8
1579205446,0,-1,8
1579205447,0,-1,8
1579205448,1,11,8
1579205449,1,11,8
1579205450,1,12,8
1579205451,1,11,8
1579205452,1,11,8
1579205453,1,11,8
1579205454,1,11,8
1579205455,0,-1,8
1579205456,1,12,8
1579205457,1,12,8
1579205458,1,12,8
1579205459,1,12,8
1579205460,1,12,8
1579205461,1,12,8
1579205462,1,12,8
1579205463,1,12,8
1579205464,1,12,8
1579205465,0,-1,8
1579205466,1,12,8
1579205467,1,11,8
1579205468,1,11,8
1579205469,1,11,8
1579205470,1,11,8
1579205471,1,11,8
1579205472,1,11,8
1579205473,1,11,8
1579205474,1,11,8
1579205475,1,11,8
1579205476,1,11,8
1579205477,1,11,8
1579205478,1,11,8
1579205479,1,11,8
1579205480,1,11,8
1579205481,1,11,8
1579205482,1,11,8
1579205483,0,-1,8
1579205484,1,11,8
1579205485,1,11,8
1579205486,1,11,8
1579205487,1,11,8
1579205488,0,-1,8
1579205489,1,11,8
1579205490,1,11,8
1579205491,1,11,8
1579205492,0,-1,8
1579205493,1,11,8
1579205494,1,11,8
1579205495,1,11,8
1579205496,1,11,8
1579205497,1,11,8
1579205498,1,11,8
1579205499,1,11,8
1579205500,1,11,8
1579205501,1,11,8
1579205502,0,-1,8
1579205503,1,11,8
1579205504,1,11,8
1579205505,1,11,8
1579205506,1,11,8
1579205507,1,11,8
1579205508,1,11,8
1579205509,1,11,8
1579205510,1,11,8
1579205511,1,11,8
1579205512,1,11,8
1579205513,0,-1,8
1579205514,1,11,8
1579205515,1,11,8
1579205516,0,-1,8
1579205517,1,11,8
1579205518,1,11,8
1579205519,1,11,8
1579205520,1,11,8
1579205521,1,11,8
1579205522,1,11,8
1579205523,0,-1,8
1579205524,1,11,8
1579205525,1,11,8
1579205526,1,11,8
1579205527,1,11,8
1579205528,1,11,8
1579205529,1,11,8
1579205530,1,11,8
1579205531,1,11,8
1579205532,1,11,8
1579205533,0,-1,8
1579205534,1,11,8
1579205535,1,11,8
1579205536,1,11,8
1579205537,1,11,8
1579205538,1,11,8
1579205539,1,11,8
1579205540,1,11,8
1579205541,1,11,8
1579205542,1,11,8
1579205543,0,-1,8
1579205544,0,-1,8
1579205545,1,11,8
1579205546,1,11,8
1579205547,1,11,8
1579205548,1,11,8
1579205549,1,11,8
1579205550,1,11,8
1579205551,1,11,8
1579205552,1,11,8
1579205553,1,11,8
1579205554,0,-1,8
1579205555,1,11,8
1579205556,1,11,8
1579205557,1,11,8
1579205558,1,11,8
1579205559,1,11,8
1579205560,1,11,8
1579205561,1,11,8
1579205562,0,-1,8
1579205563,1,11,8
1579205564,1,11,8
1579205565,1,11,8
1579205566,1,11,8
1579205567,1,11,8
1579205568,1,11,8
1579205569,1,11,8
1579205570,1,11,8
1579205571,1,11,8
1579205572,1,11,8
1579205573,1,11,8
1579205574,0,-1,8
1579205575,1,11,8
1579205576,1,11,8
1579205577,1,11,8
1579205578,1,11,8
1579205579,1,11,8
1579205580,1,11,8
1579205581,1,11,8
1579205582,1,11,8
1579205583,1,11,8
1579205584,0,-1,8
1579205585,1,11,8
1579205586,1,11,8
1579205587,1,11,8
1579205588,1,11,8
1579205589,1,11,8
1579205590,1,11,8
1579205591,1,11,8
1579205592,1,11,8
1579205593,1,11,8
1579205594,0,-1,8
1579205595,1,11,8
1579205596,1,11,8
1579205597,1,11,8
1579205598,1,11,8
1579205599,1,11,8
1579205600,1,11,8
1579205601,1,11,8
1579205602,1,11,8
1579205603,0,-1,8
1579205604,1,11,8
1579205605,1,11,8
1579205606,1,11,8
1579205607,1,11,8
1579205608,1,11,8
1579205609,1,11,8
1579205610,1,11,8
1579205611,1,11,8
1579205612,0,-1,8
1579205613,0,-1,8
1579205614,1,11,8
1579205615,1,11,8
1579205616,1,11,8
1579205617,1,11,8
1579205618,1,11,8
1579205619,1,11,8
1579205620,1,11,8
1579205621,0,-1,8
1579205622,1,11,8
1579205623,1,12,8
1579205624,1,12,8
1579205625,1,12,8
1579205626,1,12,8
1579205627,1,12,8
1579205628,1,12,8
1579205629,1,11,8
1579205630,0,-1,8
1579205631,1,11,8
1579205632,1,11,8
1579205633,1,11,8
1579205634,1,11,8
1579205635,1,11,8
1579205636,1,11,8
1579205637,1,11,8
1579205638,1,11,8
1579205639,1,11,8
1579205640,0,-1,8
1579205641,1,12,8
1579205642,1,12,8
1579205643,1,12,8
1579205644,1,12,8
1579205645,1,12,8
1579205646,1,12,8
1579205647,1,12,8
1579205648,1,12,8
1579205649,0,-1,8
1579205650,1,12,8
1579205651,1,12,8
1579205652,1,12,8
1579205653,1,12,8
1579205654,0,-1,8
1579205655,1,12,8
1579205656,1,12,8
1579205657,1,12,8
1579205658,0,-1,8
1579205659,1,12,8
1579205660,1,12,8
1579205661,1,12,8
1579205662,1,12,8
1579205663,1,12,8
1579205664,1,12,8
1579205665,1,12,8
1579205666,1,12,8
1579205667,0,-1,8
1579205668,0,-1,8
1579205669,1,12,8
1579205670,1,12,8
1579205671,1,12,8
1579205672,1,12,8
1579205673,1,12,8
1579205674,1,12,8
1579205675,1,12,8
1579205676,1,12,8
1579205677,1,12,8
1579205678,0,-1,8
1579205679,1,12,8
1579205680,1,12,8
1579205681,1,12,8
1579205682,1,12,8
1579205683,1,12,8
1579205684,1,12,8
1579205685,1,12,8
1579205686,1,12,8
1579205687,1,12,8
1579205688,1,12,8
1579205689,1,12,8
1579205690,1,12,8
1579205691,1,12,8
1579205692,1,12,8
1579205693,1,12,8
1579205694,0,-1,8
1579205695,1,12,8
1579205696,1,12,8
1579205697,1,12,8
1579205698,1,12,8
1579205699,1,12,8
1579205700,1,12,8
1579205701,1,12,8
1579205702,1,12,8
1579205703,1,12,8
1579205704,0,-1,8
1579205705,1,12,8
1579205706,1,12,8
1579205707,1,12,8
1579205708,1,12,8
1579205709,0,-1,8
1579205710,1,12,8
1579205711,1,12,8
1579205712,1,12,8
1579205713,0,12,8
1579205714,0,-1,8
1579205715,1,12,8
1579205716,1,12,8
1579205717,1,12,8
1579205718,1,12,8
1579205719,1,12,8
1579205720,1,12,8
1579205721,1,12,8
1579205722,0,-1,8
1579205723,0,-1,8
1579205724,1,12,8
1579205725,1,12,8
1579205726,1,12,8
1579205727,1,11,8
1579205728,1,11,8
1579205729,1,11,8
1579205730,1,11,8
1579205731,1,11,8
1579205732,1,11,8
1579205733,1,11,8
1579205734,0,-1,8
1579205735,1,11,8
1579205736,1,12,8
1579205737,1,12,8
1579205738,1,11,8
1579205739,1,11,8
1579205740,1,11,8
1579205741,1,11,8
1579205742,1,11,8
1579205743,1,11,8
1579205744,1,11,8
1579205745,0,-1,8
1579205746,1,11,8
1579205747,1,11,8
1579205748,1,11,8
1579205749,1,11,8
1579205750,1,11,8
1579205751,1,11,8
1579205752,1,11,8
1579205753,1,11,8
1579205754,0,-1,8
1579205755,1,11,8
1579205756,1,11,8
1579205757,1,11,8
1579205758,1,11,8
1579205759,1,11,8
1579205760,1,11,8
1579205761,1,11,8
1579205762,1,11,8
1579205763,1,11,8
1579205764,1,11,8
1579205765,1,11,8
1579205766,1,11,8
1579205767,1,11,8
1579205768,1,11,8
1579205769,1,11,8
1579205770,1,11,8
1579205771,1,11,8
1579205772,1,11,8
1579205773,1,11,8
1579205774,1,11,8
1579205775,1,11,8
1579205776,1,11,8
1579205777,0,-1,8
1579205778,0,-1,8
1579205779,1,11,8
1579205780,1,11,8
1579205781,1,11,8
1579205782,1,11,8
1579205783,1,11,8
1579205784,1,11,8
1579205785,0,11,8
1579205786,0,11,8
1579205787,0,-1,8
1579205788,0,11,8
1579205789,0,11,8
1581627804,1,12,9
1581627805,1,12,9
1581627806,1,12,9
1581627807,0,12,9
1581627808,0,12,9
1581627809,1,12,9
1581627810,1,12,9
1581627811,0,-1,9
1581627812,1,12,9
1581627813,1,12,9
1581627814,1,12,9
1581627815,1,12,9
1581627816,1,12,9
1581627817,1,12,9
1581627818,0,-1,9
1581627819,1,12,9
1581627820,1,12,9
1581627821,0,-1,9
1581627822,1,12,9
1581627823,1,12,9
1581627824,0,-1,9
1581627825,1,12,9
1581627826,1,12,9
1581627827,1,12,9
1581627828,1,12,9
1581627829,1,12,9
1581627830,1,12,9
1581627831,0,-1,9
1581627832,1,12,9
1581627833,1,12,9
1581627834,1,12,9
1581627835,0,-1,9
1581627836,1,12,9
1581627837,1,12,9
1581627838,0,-1,9
1581627839,1,12,9
1581627840,1,12,9
1581627841,1,12,9
1581627842,1,12,9
1581627843,1,12,9
1581627844,1,12,9
1581627845,0,-1,9
1581627846,1,12,9
1581627847,1,12,9
1581627848,1,12,9
1581627849,1,12,9
1581627850,1,12,9
1581627851,1,12,9
1581627852,0,-1,9
1581627853,1,12,9
1581627854,1,12,9
1581627855,1,12,9
1581627856,1,12,9
1581627857,1,12,9
1581627858,0,-1,9
1581627859,1,12,9
1581627860,1,12,9
1581627861,1,12,9
1581627862,1,12,9
1581627863,1,12,9
1581627864,1,12,9
1581627865,1,12,9
1581627866,1,12,9
1581627867,1,12,9
1581627868,1,12,9
1581627869,1,12,9
1581627870,1,12,9
1581627871,0,-1,9
1581627872,1,12,9
1581627873,1,12,9
1581627874,1,12,9
1581627875,1,12,9
1581627876,1,12,9
1581627877,1,12,9
1581627878,1,12,9
1581627879,1,12,9
1581627880,1,12,9
1581627881,1,12,9
1581627882,1,12,9
1581627883,1,12,9
1581627884,1,12,9
1581627885,0,-1,9
1581627886,1,12,9
1581627887,1,12,9
1581627888,1,12,9
1581627889,1,12,9
1581627890,0,-1,9
1581627891,1,12,9
1581627892,1,12,9
1581627893,1,12,9
1581627894,1,12,9
1581627895,1,12,9
1581627896,1,12,9
1581627897,1,12,9
1581627898,1,12,9
1581627899,0,-1,9
1581627900,1,12,9
1581627901,1,12,9
1581627902,1,12,9
1581627903,1,12,9
1581627904,1,12,9
1581627905,0,-1,9
1581627906,1,12,9
1581627907,1,12,9
1581627908,1,12,9
1581627909,1,12,9
1581627910,1,12,9
1581627911,1,12,9
1581627912,0,-1,9
1581627913,1,12,9
1581627914,1,12,9
1581627915,1,12,9
1581627916,1,12,9
1581627917,1,12,9
1581627918,1,12,9
1581627919,0,-1,9
1581627920,1,12,9
1581627921,1,12,9
1581627922,1,12,9
1581627923,1,12,9
1581627924,1,12,9
1581627925,1,12,9
1581627926,0,-1,9
1581627927,1,12,9
1581627928,1,12,9
1581627929,1,12,9
1581627930,1,12,9
1581627931,1,12,9
1581627932,0,-1,9
1581627933,1,12,9
1581627934,1,12,9
1581627935,1,12,9
1581627936,1,12,9
1581627937,1,12,9
1581627938,1,12,9
1581627939,0,-1,9
1581627940,1,12,9
1581627941,1,12,9
1581627942,1,12,9
1581627943,1,12,9
1581627944,1,12,9
1581627945,0,-1,9
1581627946,0,-1,9
1581627947,1,12,9
1581627948,1,12,9
1581627949,1,12,9
1581627950,1,12,9
1581627951,1,12,9
1581627952,0,-1,9
1581627953,1,12,9
1581627954,1,12,9
1581627955,1,12,9
1581627956,1,12,9
1581627957,1,12,9
1581627958,0,-1,9
1581627959,1,12,9
1581627960,0,-1,9
1581627961,1,12,9
1581627962,1,12,9
1581627963,1,12,9
1581627964,1,12,9
1581627965,0,-1,9
1581627966,1,12,9
1581627967,1,12,9
1581627968,1,12,9
1581627969,1,12,9
1581627970,1,12,9
1581627971,1,12,9
1581627972,0,-1,9
1581627973,1,12,9
1581627974,0,-1,9
1581627975,1,12,9
1581627976,1,12,9
1581627977,1,12,9
1581627978,0,-1,9
1581627979,1,12,9
1581627980,1,12,9
1581627981,1,12,9
1581627982,1,12,9
1581627983,0,-1,9
1581627984,1,12,9
1581627985,1,13,9
1581627986,1,13,9
1581627987,1,13,9
1581627988,1,13,9
1581627989,1,13,9
1581627990,1,13,9
1581627991,1,13,9
1581627992,1,13,9
1581627993,1,13,9
1581627994,1,13,9
1581627995,1,13,9
1581627996,1,13,9
1581627997,1,13,9
1581627998,1,13,9
1581627999,1,13,9
1581628000,1,13,9
1581628001,1,13,9
1581628002,1,13,9
1581628003,1,13,9
1581628004,1,13,9
1581628005,1,13,9
1581628006,1,13,9
1581628007,1,13,9
1581628008,1,13,9
1581628009,1,13,9
1581628010,0,-1,9
1581628011,1,13,9
1581628012,1,13,9
1581628013,1,13,9
1581628014,1,13,9
1581628015,1,13,9
1581628016,1,13,9
1581628017,1,13,9
1581628018,1,13,9
1581628019,1,13,9
1581628020,1,13,9
1581628021,1,13,9
1581628022,1,13,9
1581628023,0,-1,9
1581628024,1,13,9
1581628025,1,13,9
1581628026,1,13,9
1581628027,1,13,9
1581628028,1,13,9
1581628029,1,13,9
1581628030,1,13,9
1581628031,1,13,9
1581628032,1,13,9
1581628033,1,13,9
1581628034,1,13,9
1581628035,1,13,9
1581628036,1,13,9
1581628037,0,-1,9
1581628038,1,13,9
1581628039,1,13,9
1581628040,1,13,9
1581628041,1,13,9
1581628042,1,13,9
1581628043,0,-1,9
1581628044,1,13,9
1581628045,1,13,9
1581628046,1,13,9
1581628047,1,13,9
1581628048,1,13,9
1581628049,1,13,9
1581628050,1,13,9
1581628051,0,-1,9
1581628052,1,13,9
1581628053,1,13,9
1581628054,1,13,9
1581628055,1,13,9
1581628056,1,13,9
1581628057,0,-1,9
1581628058,1,13,9
1581628059,1,13,9
1581628060,1,13,9
1581628061,1,13,9
1581628062,1,13,9
1581628063,1,13,9
1581628064,0,-1,9
1581628065,1,13,9
1581628066,1,13,9
1581628067,1,13,9
1581628068,1,13,9
1581628069,1,13,9
1581628070,0,-1,9
1581628071,1,13,9
1581628072,1,13,9
1581628073,1,13,9
1581628074,1,13,9
1581628075,1,13,9
1581628076,1,13,9
1581628077,0,-1,9
1581628078,1,13,9
1581628079,1,13,9
1581628080,1,13,9
1581628081,1,13,9
1581628082,1,13,9
1581628083,0,-1,9
1581628084,1,13,9
1581628085,0,-1,9
1581628086,1,13,9
1581628087,1,13,9
1581628088,1,13,9
1581628089,1,13,9
1581628090,0,-1,9
1581628091,1,13,9
1581628092,1,13,9
1581628093,1,13,9
1581628094,1,13,9
1581628095,1,13,9
1581628096,0,-1,9
1581628097,1,13,9
1581628098,1,13,9
1581628099,0,-1,9
1581628100,1,13,9
1581628101,1,13,9
1581628102,0,-1,9
1581628103,1,13,9
1581628104,1,13,9
1581628105,1,13,9
1581628106,1,13,9
1581628107,1,13,9
1581628108,1,13,9
1581628109,0,-1,9
1581628110,1,13,9
1581628111,1,13,9
1581628112,1,13,9
1581628113,1,13,9
1581628114,1,13,9
1581628115,1,13,9
1581628116,1,13,9
1581628117,1,13,9
1581628118,1,13,9
1581628119,1,13,9
1581628120,1,13,9
1581628121,1,13,9
1581628122,0,-1,9
1581628123,1,13,9
1581628124,1,13,9
1581628125,1,13,9
1581628126,1,13,9
1581628127,1,13,9
1581628128,1,13,9
1581628129,0,-1,9
1581628130,1,13,9
1581628131,1,13,9
1581628132,1,13,9
1581628133,1,13,9
1581628134,0,-1,9
1581628135,1,13,9
1581628136,1,13,9
1581628137,1,13,9
1581628138,1,13,9
1581628139,1,13,9
1581628140,1,13,9
1581628141,0,-1,9
1581628142,1,13,9
1581628143,1,13,9
1581628144,1,13,9
1581628145,1,13,9
1581628146,1,13,9
1581628147,1,13,9
1581628148,0,-1,9
1581628149,1,13,9
1581628150,1,13,9
1581628151,1,13,9
1581628152,1,13,9
1581628153,1,13,9
1581628154,0,-1,9
1581628155,1,13,9
1581628156,1,13,9
1581628157,1,13,9
1581628158,1,13,9
1581628159,1,13,9
1581628160,1,13,9
1581628161,0,-1,9
1581628162,1,13,9
1581628163,1,13,9
1581628164,1,13,9
1581628165,1,13,9
1581628166,1,13,9
1581628167,0,-1,9
1581628168,0,-1,9
1581628169,1,13,9
1581628170,1,13,9
1581628171,1,13,9
1581628172,1,13,9
1581628173,1,13,9
1581628174,0,-1,9
1581628175,1,13,9
1581628176,1,13,9
1581628177,1,13,9
1581628178,1,13,9
1581628179,1,13,9
1581628180,0,-1,9
1581628181,1,13,9
1581628182,1,13,9
1581628183,1,13,9
1581628184,1,13,9
1581628185,1,13,9
1581628186,0,-1,9
1581628187,1,13,9
1581628188,1,13,9
1581628189,1,13,9
1581628190,1,13,9
1581628191,1,13,9
1581628192,1,13,9
1581628193,0,-1,9
1581628194,1,13,9
1581628195,1,13,9
1581628196,0,-1,9
1581628197,1,13,9
1581628198,1,13,9
1581628199,0,-1,9
1581628200,1,13,9
1581628201,1,13,9
1581628202,1,13,9
1581628203,1,13,9
1581628204,1,13,9
1581628205,1,13,9
1581628206,0,-1,9
1581628207,1,13,9
1581628208,1,13,9
1581628209,1,13,9
1581628210,1,13,9
1581628211,1,13,9
1581628212,1,13,9
1581628213,1,13,9
1581628214,1,13,9
1581628215,1,13,9
1581628216,1,13,9
1581628217,1,13,9
1581628218,0,-1,9
1581628219,1,13,9
1581628220,1,13,9
1581628221,1,13,9
1581628222,1,13,9
1581628223,1,13,9
1581628224,1,13,9
1581628225,0,-1,9
1581628226,1,13,9
1581628227,1,13,9
1581628228,1,13,9
1581628229,1,13,9
1581628230,1,13,9
1581628231,0,-1,9
1581628232,1,13,9
1581628233,1,13,9
1581628234,1,13,9
1581628235,1,13,9
1581628236,1,13,9
1581628237,1,13,9
1581628238,0,-1,9
1581628239,1,13,9
1581628240,1,13,9
1581628241,1,13,9
1581628242,1,13,9
1581628243,1,13,9
1581628244,1,13,9
1581628245,0,-1,9
1581628246,1,13,9
1581628247,1,13,9
1581628248,1,13,9
1581628249,1,13,9
1581628250,1,13,9
1581628251,0,-1,9
1581628252,1,13,9
1581628253,1,13,9
1581628254,1,13,9
1581628255,1,13,9
1581628256,1,13,9
1581628257,0,-1,9
1581628258,1,13,9
1581628259,1,13,9
1581628260,1,13,9
1581628261,1,13,9
1581628262,1,13,9
1581628263,1,13,9
1581628264,0,-1,9
1581628265,0,-1,9
1581628266,1,13,9
1581628267,1,13,9
1581628268,1,13,9
1581628269,1,13,9
1581628270,0,-1,9
1581628271,1,13,9
1581628272,1,13,9
1581628273,1,13,9
1581628274,1,13,9
1581628275,1,13,9
1581628276,1,13,9
1581628277,0,-1,9
1581628278,1,13,9
1581628279,0,-1,9
1581628280,1,13,9
1581628281,1,13,9
1581628282,1,13,9
1581628283,1,13,9
1581628284,0,-1,9
1581628285,1,13,9
1581628286,1,13,9
1581628287,1,13,9
1581628288,1,13,9
1581628289,1,13,9
1581628290,0,-1,9
1581628291,1,13,9
1581628292,1,13,9
1581628293,0,-1,9
1581628294,1,13,9
1581628295,1,13,9
1581628296,0,-1,9
1581628297,1,13,9
1581628298,1,13,9
1581628299,1,13,9
1581628300,1,13,9
1581628301,1,13,9
1581628302,1,13,9
1581628303,0,-1,9
1581628304,1,13,9
1581628305,1,13,9
1581628306,1,13,9
1581628307,0,-1,9
1581628308,1,13,9
1581628309,1,13,9
1581628310,1,13,9
1581628311,1,13,9
1581628312,1,13,9
1581628313,1,13,9
1581628314,1,13,9
1581628315,1,13,9
1581628316,0,-1,9
1581628317,1,13,9
1581628318,1,13,9
1581628319,1,13,9
1581628320,1,13,9
1581628321,1,13,9
1581628322,0,-1,9
1581628323,1,13,9
1581628324,1,13,9
1581628325,1,13,9
1581628326,1,13,9
1581628327,1,13,9
1581628328,1,13,9
1581628329,0,-1,9
1581628330,1,13,9
1581628331,1,13,9
1581628332,1,13,9
1581628333,1,13,9
1581628334,1,13,9
1581628335,0,-1,9
1581628336,1,13,9
1581628337,1,13,9
1581628338,1,13,9
1581628339,1,13,9
1581628340,1,13,9
1581628341,0,-1,9
1581628342,1,13,9
1581628343,1,13,9
1581628344,1,13,9
1581628345,1,13,9
1581628346,1,13,9
1581628347,1,13,9
1581628348,0,-1,9
1581628349,1,13,9
1581628350,1,13,9
1581628351,1,13,9
1581628352,1,13,9
1581628353,1,13,9
1581628354,1,13,9
1581628355,0,-1,9
1581628356,1,13,9
1581628357,1,13,9
1581628358,1,13,9
1581628359,1,13,9
1581628360,1,13,9
1581628361,0,-1,9
1581628362,0,-1,9
1581628363,1,13,9
1581628364,1,13,9
1581628365,1,13,9
1581628366,1,13,9
1581628367,1,13,9
1581628368,0,-1,9
1581628369,1,13,9
1581628370,1,13,9
1581628371,1,13,9
1581628372,1,13,9
1581628373,1,13,9
1581628374,0,-1,9
1581628375,1,13,9
1581628376,0,-1,9
1581628377,1,13,9
1581628378,1,13,9
1581628379,1,13,9
1581628380,1,13,9
1581628381,0,-1,9
1581628382,1,13,9
1581628383,1,13,9
1581628384,1,13,9
1581628385,1,13,9
1581628386,1,13,9
1581628387,0,-1,9
1581628388,1,13,9
1581628389,1,13,9
1581628390,0,-1,9
1581628391,1,13,9
1581628392,1,13,9
1581628393,0,-1,9
1581628394,1,13,9
1581628395,1,13,9
1581628396,1,13,9
1581628397,1,13,9
1581628398,1,13,9
1581628399,1,13,9
1581628400,0,-1,9
1581628401,1,13,9
1581628402,1,13,9
1581628403,1,13,9
1581628404,0,-1,9
1581628405,1,13,9
1581628406,1,13,9
1581628407,0,-1,9
1581628408,1,13,9
1581628409,1,13,9
1581628410,1,13,9
1581628411,1,13,9
1581628412,1,13,9
1581628413,1,13,9
1581628414,0,-1,9
1581628415,1,13,9
1581628416,1,13,9
1581628417,1,13,9
1581628418,1,13,9
1581628419,1,13,9
1581628420,1,13,9
1581628421,1,13,9
1581628422,1,13,9
1581628423,1,13,9
1581628424,1,13,9
1581628425,1,13,9
1581628426,1,13,9
1581628427,0,-1,9
1581628428,1,13,9
1581628429,1,13,9
1581628430,1,13,9
1581628431,1,13,9
1581628432,1,13,9
1581628433,0,-1,9
1581628434,1,13,9
1581628435,1,13,9
1581628436,1,13,9
1581628437,1,13,9
1581628438,1,13,9
1581628439,1,13,9
1581628440,0,-1,9
1581628441,1,13,9
1581628442,1,13,9
1581628443,1,13,9
1581628444,1,13,9
1581628445,1,13,9
1581628446,0,-1,9
1581628447,1,13,9
1581628448,1,13,9
1581628449,1,13,9
1581628450,1,13,9
1581628451,1,13,9
1581628452,1,13,9
1581628453,0,-1,9
1581628454,1,13,9
1581628455,1,13,9
1581628456,1,13,9
1581628457,1,13,9
1581628458,1,13,9
1581628459,0,-1,9
1581628460,0,-1,9
1581628461,1,13,9
1581628462,1,13,9
1581628463,1,13,9
1581628464,1,13,9
1581628465,1,13,9
1581628466,0,-1,9
1581628467,1,13,9
1581628468,1,13,9
1581628469,1,13,9
1581628470,1,13,9
1581628471,1,13,9
1581628472,0,-1,9
1581628473,0,-1,9
1581628474,1,13,9
1581628475,1,13,9
1581628476,1,13,9
1581628477,1,13,9
