unix_t,dl_bitrate_mbps,session_id
1579205491,20.348,8
1579205493,55.694,8
1579205494,144.022,8
1579205495,223.527,8
1579205496,240.017,8
1579205497,207.309,8
1579205498,261.862,8
1579205499,268.007,8
1579205500,248.253,8
1579205501,245.881,8
1579205503,197.284,8
1579205504,0.001,8
1579205505,22.209,8
1579205506,96.92,8
1579205507,224.729,8
1579205508,296.93,8
1579205509,310.134,8
1579205510,327.97,8
1579205511,243.975,8
1579205512,334.705,8
1579205514,326.388,8
1579205515,199.638,8
1579205517,82.177,8
1579205518,43.401,8
1579205519,277.729,8
1579205520,244.693,8
1579205521,236.91,8
1579205522,207.271,8
1579205524,194.391,8
1579205525,220.088,8
1579205526,184.152,8
1579205527,175.362,8
1579205528,213.841,8
1579205529,169.634,8
1579205530,137.965,8
1579205531,0.001,8
1579205532,34.681,8
1579205534,196.766,8
1579205535,229.81,8
1579205536,225.498,8
1579205537,272.332,8
1579205538,226.451,8
1579205539,208.171,8
1579205540,206.614,8
1579205541,224.31,8
1579205542,228.532,8
1579205545,14.621,8
1579205546,4.137,8
1579205547,311.303,8
1579205548,270.348,8
1579205549,249.031,8
1579205550,166.978,8
1579205551,201.363,8
1579205552,160.636,8
1579205553,185.565,8
1579205555,185.806,8
1579205556,184.734,8
1579205557,191.82,8
1579205558,155.304,8
1579205559,6.828,8
1579205560,209.871,8
1579205561,266.55,8
1579205563,270.419,8
1579205564,283.773,8
1579205565,244.851,8
1579205566,235.634,8
1579205567,251.066,8
1579205568,273.214,8
1579205569,254.726,8
1579205570,222.376,8
1579205571,252.402,8
1579205573,5.6185,8
1579205575,192.184,8
1579205576,242.343,8
1579205577,371.824,8
1579205578,274.426,8
1579205579,285.107,8
1579205580,263.204,8
1579205581,248.087,8
1579205582,297.996,8
1579205583,300.83,8
1579205585,223.864,8
1579205586,111.885,8
1579205587,0.002,8
1579205588,80.308,8
1579205589,132.518,8
1579205590,199.667,8
1579205591,258.63,8
1579205592,162.716,8
1579205593,236.626,8
1579205595,184.406,8
1579205596,139.936,8
1579205597,148.521,8
1579205598,106.935,8
1579205599,135.148,8
1579205600,0.034,8
1579205601,7.4445,8
1579205602,86.249,8
1579205604,134.265,8
1579205605,119.181,8
1579205606,93.131,8
1579205607,81.106,8
1579205608,98.724,8
1579205609,94.62,8
1579205610,88.226,8
1579205611,104.404,8
1579205614,54.267,8
1579205615,2.616,8
1579205616,52.998,8
1579205617,142.299,8
1579205618,163.183,8
1579205619,169.674,8
1579205620,178.044,8
1579205622,177.395,8
1579205623,99.57,8
1579205624,180.357,8
1579205625,182.715,8
1579205626,179.873,8
1579205627,69.136,8
1579205628,0.002,8
1579205629,16.826,8
1579205631,54.443,8
1579205632,266.501,8
1579205633,297.801,8
1579205634,316.509,8
1579205635,328.861,8
1579205636,269.056,8
1579205637,169.428,8
1579205638,133.593,8
1579205639,51.718,8
1579205641,112.077,8
1579205643,31.658,8
1579205644,198.813,8
1579205645,241.931,8
1579205646,193.213,8
1579205647,128.77,8
1579205648,215.658,8
1579205650,247.985,8
1579205651,161.474,8
1579205652,145.024,8
1579205653,117.76,8
1579205655,4.844,8
1579205656,3.4745,8
1579205657,26.891,8
1579205659,76.939,8
1579205660,183.238,8
1579205661,139.182,8
1579205662,113.978,8
1579205663,121.786,8
1579205664,103.804,8
1579205665,97.631,8
1579205666,103.469,8
1579205669,49.631,8
1579205670,0.002,8
1579205671,289.097,8
1579205672,368.405,8
1579205673,361.136,8
1579205674,303.606,8
1579205675,329.965,8
1579205676,321.959,8
1579205677,300.831,8
1579205679,347.509,8
1579205680,297.735,8
1579205681,279.866,8
1579205682,336.532,8
1579205684,2.627,8
1579205685,63.864,8
1579205686,137.714,8
1579205687,123.578,8
1579205688,265.393,8
1579205689,352.468,8
1579205690,261.875,8
1579205691,304.518,8
1579205692,243.564,8
1579205693,272.664,8
1579205695,228.505,8
1579205696,220.663,8
1579205697,78.705,8
1579205698,10.124,8
1579205699,34.831,8
1579205700,33.884,8
1579205701,32.882,8
1579205702,34.203,8
1579205703,32.864,8
1579205705,33.898,8
1579205706,33.915,8
1579205707,33.906,8
1579205708,33.001,8
1579205710,7.964,8
1579205711,0.002,8
1579205715,17.193,8
1579205716,19.595,8
1579205717,10.209,8
1579205718,18.555,8
1579205719,74.749,8
1579205720,88.241,8
1579205721,70.595,8
1579205724,85.096,8
1579205725,0.001,8
1579205726,15.678,8
1579205727,142.386,8
1579205728,104.658,8
1579205729,53.141,8
1579205730,53.401,8
1579205731,48.478,8
1579205732,39.218,8
1579205733,30.594,8
1579205735,20.595,8
1579205736,101.326,8
1579205737,148.255,8
1579205738,75.796,8
1579205739,37.9,8
1579205740,25.204,8
1579205741,27.232,8
1579205742,29.944,8
1579205743,94.534,8
1579205744,132.964,8
1579205746,143.247,8
1579205747,170.236,8
1579205748,158.683,8
1579205749,171.5,8
1579205750,185.458,8
1579205751,120.018,8
1579205752,3.608,8
1579205753,7.789,8
1579205755,20.061,8
1579205756,19.898,8
1579205757,20.569,8
1579205758,20.111,8
1579205759,20.617,8
1579205760,20.262,8
1579205761,19.562,8
1579205762,20.231,8
1579205763,19.951,8
1579205764,69.372,8
1579205765,24.679,8
1579205766,24.679,8
1579205767,0.003,8
1579205768,22.297,8
1579205769,126.752,8
1579205770,172.766,8
1579205771,159.481,8
1579205772,165.809,8
1579205773,142.302,8
1579205774,189.973,8
1579205775,227.203,8
1579205776,189.578,8
1579205779,145.0,8
1579205781,6.896,8
1579205782,17.406,8
1579205783,76.235,8
1579205784,112.567,8
1581627804,0.024,9
1581627805,0.003,9
1581627809,0.018,9
1581627810,2.013,9
1581627812,14.348,9
1581627813,17.229,9
1581627814,10.414,9
1581627815,8.445,9
1581627816,5.816,9
1581627817,4.196,9
1581627819,5.252,9
1581627820,6.198,9
1581627822,3.376,9
1581627823,4.291,9
1581627825,14.607,9
1581627826,11.938,9
1581627827,14.205,9
1581627828,15.122,9
1581627829,21.587,9
1581627830,15.154,9
1581627832,14.103,9
1581627833,16.752,9
1581627834,14.651,9
1581627836,0.002,9
1581627837,1.865,9
1581627839,18.772,9
1581627840,12.262,9
1581627841,15.545,9
1581627842,13.408,9
1581627843,9.378,9
1581627844,11.188,9
1581627846,10.195,9
1581627847,8.88,9
1581627848,6.256,9
1581627849,8.816,9
1581627851,1.935,9
1581627853,6.904,9
1581627854,4.205,9
1581627855,2.02,9
1581627856,2.783,9
1581627857,8.134,9
1581627859,10.238,9
1581627860,8.266,9
1581627861,9.292,9
1581627862,6.881,9
1581627863,6.501,9
1581627864,0.001,9
1581627865,0.001,9
1581627866,8.223,9
1581627867,9.94,9
1581627868,4.951,9
1581627869,4.227,9
1581627870,11.614,9
1581627872,8.904,9
1581627873,8.348,9
1581627874,16.074,9
1581627875,15.494,9
1581627876,8.108,9
1581627877,6.544,9
1581627878,0.002,9
1581627879,0.002,9
1581627880,13.65,9
1581627881,10.094,9
1581627882,8.622,9
1581627883,6.659,9
1581627884,8.815,9
1581627886,9.798,9
1581627887,8.537,9
1581627888,6.173,9
1581627889,4.342,9
1581627891,6.6435,9
1581627892,4.107,9
1581627893,0.003,9
1581627894,3.6845,9
1581627895,9.771,9
1581627896,10.349,9
1581627897,11.095,9
1581627898,14.69,9
1581627900,11.519,9
1581627901,11.443,9
1581627902,9.761,9
1581627903,13.255,9
1581627904,13.255,9
1581627906,1.995,9
1581627907,2.883,9
1581627908,8.038,9
1581627909,15.994,9
1581627910,17.259,9
1581627911,16.612,9
1581627913,17.452,9
1581627914,17.31,9
1581627915,17.33,9
1581627916,15.476,9
1581627917,8.723,9
1581627918,3.212,9
1581627920,0.122,9
1581627921,4.036,9
1581627922,17.631,9
1581627923,16.624,9
1581627924,10.693,9
1581627925,7.846,9
1581627927,5.912,9
1581627928,3.592,9
1581627929,4.32,9
1581627930,2.367,9
1581627931,3.879,9
1581627933,5.766,9
1581627934,0.001,9
1581627935,10.312,9
1581627936,22.079,9
1581627937,16.346,9
1581627938,5.705,9
1581627940,3.716,9
1581627941,3.656,9
1581627942,3.5,9
1581627943,5.091,9
1581627944,10.807,9
1581627947,7.434,9
1581627948,0.002,9
1581627949,8.898,9
1581627950,3.72,9
1581627951,7.997,9
1581627953,7.473,9
1581627954,12.762,9
1581627955,13.441,9
1581627956,15.083,9
1581627957,5.363,9
1581627959,5.697,9
1581627961,3.546,9
1581627962,2.3215,9
1581627963,14.772,9
1581627964,12.186,9
1581627966,10.567,9
1581627967,11.272,9
1581627968,17.452,9
1581627969,17.241,9
1581627970,10.051,9
1581627971,11.414,9
1581627973,6.099,9
1581627976,0.0565,9
1581627977,7.935,9
1581627979,5.238,9
1581627980,4.503,9
1581627981,6.482,9
1581627982,8.419,9
1581627984,8.174,9
1581627985,8.829,9
1581627986,8.827,9
1581627987,8.804,9
1581627988,7.12,9
1581627991,5.764,9
1581627992,1.782,9
1581627993,16.17,9
1581627994,7.153,9
1581627995,9.172,9
1581627996,8.271,9
1581627997,8.271,9
1581627998,4.264,9
1581627999,5.389,9
1581628000,4.052,9
1581628001,5.989,9
1581628002,6.982,9
1581628003,0.002,9
1581628004,0.002,9
1581628005,9.17,9
1581628006,8.194,9
1581628007,5.962,9
1581628008,6.4405,9
1581628009,6.998,9
1581628011,5.281,9
1581628012,6.504,9
1581628013,7.395,9
1581628014,7.885,9
1581628015,7.307,9
1581628016,5.141,9
1581628017,0.002,9
1581628018,0.002,9
1581628019,4.7835,9
1581628020,8.3,9
1581628021,8.712,9
1581628022,11.522,9
1581628024,9.777,9
1581628025,10.868,9
1581628026,11.12,9
1581628027,9.172,9
1581628028,9.143,9
1581628029,13.852,9
1581628030,3.168,9
1581628031,3.168,9
1581628032,0.003,9
1581628033,3.044,9
1581628034,6.145,9
1581628035,5.44,9
1581628036,5.539,9
1581628038,9.578,9
1581628039,6.909,9
1581628040,2.509,9
1581628041,5.079,9
1581628042,5.58,9
1581628044,5.471,9
1581628045,0.584,9
1581628046,2.929,9
1581628047,6.919,9
1581628048,8.554,9
1581628049,8.93,9
1581628050,7.706,9
1581628052,5.959,9
1581628053,10.152,9
1581628054,9.136,9
1581628055,7.549,9
1581628056,6.89,9
1581628058,7.623,9
1581628060,6.307,9
1581628061,14.202,9
1581628062,12.072,9
1581628063,12.404,9
1581628065,10.689,9
1581628066,9.759,9
1581628067,3.777,9
1581628068,9.386,9
1581628069,13.738,9
1581628071,14.358,9
1581628072,4.822,9
1581628073,0.001,9
1581628074,14.332,9
1581628075,13.205,9
1581628076,11.947,9
1581628078,19.854,9
1581628079,15.379,9
1581628080,13.858,9
1581628081,13.062,9
1581628082,11.658,9
1581628084,15.108,9
1581628086,5.427,9
1581628087,2.715,9
1581628088,12.826,9
1581628089,9.948,9
1581628091,8.838,9
1581628092,9.839,9
1581628093,6.503,9
1581628094,7.221,9
1581628095,8.935,9
1581628097,9.337,9
1581628098,4.865,9
1581628100,0.616,9
1581628101,1.8285,9
1581628103,10.587,9
1581628104,7.889,9
1581628105,7.567,9
1581628106,7.279,9
1581628107,7.609,9
1581628108,9.331,9
1581628110,8.188,9
1581628111,8.729,9
1581628112,9.834,9
1581628113,5.41,9
1581628114,4.206,9
1581628115,4.206,9
1581628116,12.97,9
1581628117,15.445,9
1581628118,21.34,9
1581628119,29.501,9
1581628120,26.287,9
1581628121,8.695,9
1581628123,4.771,9
1581628124,7.849,9
1581628125,8.676,9
1581628126,13.641,9
1581628127,9.163,9
1581628128,0.002,9
1581628130,15.944,9
1581628131,11.199,9
1581628132,8.436,9
1581628133,11.383,9
1581628135,12.704,9
1581628136,19.706,9
1581628137,16.97,9
1581628138,10.33,9
1581628139,11.626,9
1581628140,11.898,9
1581628142,0.82,9
1581628143,0.901,9
1581628144,12.257,9
1581628145,10.29,9
1581628146,15.207,9
1581628147,12.147,9
1581628149,14.864,9
1581628150,13.757,9
1581628151,13.646,9
1581628152,10.979,9
1581628153,14.157,9
1581628155,21.012,9
1581628156,0.155,9
1581628157,4.578,9
1581628158,14.926,9
1581628159,18.63,9
1581628160,16.309,9
1581628162,23.107,9
1581628163,26.453,9
1581628164,22.352,9
1581628165,6.106,9
1581628166,9.64,9
1581628169,12.223,9
1581628170,0.001,9
1581628171,7.913,9
1581628172,6.634,9
1581628173,9.034,9
1581628175,11.955,9
1581628176,10.581,9
1581628177,8.087,9
1581628178,10.804,9
1581628179,12.054,9
1581628181,13.643,9
1581628182,9.139,9
1581628183,5.758,9
1581628184,2.8805,9
1581628185,16.208,9
1581628187,15.421,9
1581628188,9.383,9
1581628189,9.962,9
1581628190,9.214,9
1581628191,7.516,9
1581628192,8.919,9
1581628194,5.672,9
1581628195,7.882,9
1581628197,0.34,9
1581628198,1.17,9
1581628200,5.959,9
1581628201,4.29,9
1581628202,6.992,9
1581628203,8.765,9
1581628204,7.404,9
1581628205,9.386,9
1581628207,8.807,9
1581628208,5.254,9
1581628209,9.029,9
1581628210,8.348,9
1581628211,0.306,9
1581628212,0.306,9
1581628213,6.2,9
1581628214,11.112,9
1581628215,17.257,9
1581628216,9.559,9
1581628217,15.834,9
1581628219,13.982,9
1581628220,14.144,9
1581628221,11.78,9
1581628222,13.347,9
1581628223,6.918,9
1581628224,4.923,9
1581628226,0.002,9
1581628227,11.691,9
1581628228,12.663,9
1581628229,11.499,9
1581628230,9.611,9
1581628232,4.312,9
1581628233,3.761,9
1581628234,3.986,9
1581628235,7.996,9
1581628236,4.617,9
1581628237,6.396,9
1581628239,2.371,9
1581628240,0.332,9
1581628241,9.294,9
1581628242,14.648,9
1581628243,15.556,9
1581628244,12.32,9
1581628246,14.038,9
1581628247,14.032,9
1581628248,11.548,9
1581628249,11.914,9
1581628250,8.907,9
1581628252,8.899,9
1581628253,0.33,9
1581628254,4.264,9
1581628255,13.799,9
1581628256,6.306,9
1581628258,5.075,9
1581628259,7.568,9
1581628260,6.866,9
1581628261,8.445,9
1581628262,10.825,9
1581628263,9.378,9
1581628266,7.923,9
1581628267,0.001,9
1581628268,10.26,9
1581628269,9.486,9
1581628271,8.745,9
1581628272,10.415,9
1581628273,8.229,9
1581628274,9.716,9
1581628275,9.15,9
1581628276,12.255,9
1581628278,5.054,9
1581628280,4.033,9
1581628281,0.002,9
1581628282,10.055,9
1581628283,10.397,9
1581628285,13.503,9
1581628286,14.809,9
1581628287,13.904,9
1581628288,6.324,9
1581628289,11.159,9
1581628291,14.789,9
1581628292,7.023,9
1581628294,1.116,9
1581628295,1.411,9
1581628297,15.981,9
1581628298,9.176,9
1581628299,7.389,9
1581628300,8.329,9
1581628301,10.341,9
1581628302,11.925,9
1581628304,10.105,9
1581628305,8.952,9
1581628306,9.873,9
1581628308,0.033,9
1581628309,0.033,9
1581628310,2.24,9
1581628311,9.265,9
1581628312,8.848,9
1581628313,10.883,9
1581628314,8.549,9
1581628315,7.276,9
1581628317,10.582,9
1581628318,16.483,9
1581628319,8.807,9
1581628320,9.883,9
1581628321,7.44,9
1581628323,0.001,9
1581628324,9.876,9
1581628325,5.861,9
1581628326,7.184,9
1581628327,5.906,9
1581628328,10.037,9
1581628330,8.077,9
1581628331,6.823,9
1581628332,8.814,9
1581628333,9.451,9
1581628334,9.066,9
1581628336,3.247,9
1581628337,1.625,9
1581628338,14.944,9
1581628339,13.02,9
1581628340,5.694,9
1581628342,8.399,9
1581628343,11.244,9
1581628344,13.287,9
1581628345,10.407,9
1581628346,7.89,9
1581628347,11.533,9
1581628349,14.777,9
1581628351,6.146,9
1581628352,14.635,9
1581628353,11.019,9
1581628354,5.749,9
1581628356,9.552,9
1581628357,9.988,9
1581628358,9.304,9
1581628359,14.586,9
1581628360,9.794,9
1581628363,6.905,9
1581628365,3.407,9
1581628366,7.184,9
1581628367,3.394,9
1581628369,7.274,9
1581628370,3.816,9
1581628371,6.168,9
1581628372,8.236,9
1581628373,5.021,9
1581628375,7.561,9
1581628377,7.961,9
1581628378,0.078,9
1581628379,4.433,9
1581628380,2.498,9
1581628382,8.645,9
1581628383,9.243,9
1581628384,10.475,9
1581628385,8.406,9
1581628386,4.813,9
1581628388,6.419,9
1581628389,5.621,9
1581628391,3.806,9
1581628392,1.9045,9
1581628394,10.837,9
1581628395,8.733,9
1581628396,9.514,9
1581628397,10.71,9
1581628398,8.05,9
1581628399,10.897,9
1581628401,14.493,9
1581628402,7.669,9
1581628403,11.691,9
1581628405,0.612,9
1581628406,2.129,9
1581628408,21.123,9
1581628409,21.751,9
1581628410,10.324,9
1581628411,11.145,9
1581628412,10.007,9
1581628413,4.189,9
1581628415,7.508,9
1581628416,8.449,9
1581628417,13.514,9
1581628418,11.19,9
1581628421,5.712,9
1581628422,9.084,9
1581628423,7.26,9
1581628424,9.551,9
1581628425,8.747,9
1581628426,15.234,9
1581628428,18.486,9
1581628429,9.728,9
1581628430,8.875,9
1581628431,10.622,9
1581628432,11.07,9
1581628434,0.493,9
1581628435,8.829,9
1581628436,11.48,9
1581628437,10.336,9
1581628438,7.977,9
1581628439,10.82,9
1581628441,9.562,9
1581628442,8.446,9
1581628443,5.824,9
1581628444,7.642,9
1581628445,7.975,9
1581628447,2.997,9
1581628448,0.003,9
1581628449,15.716,9
1581628450,10.076,9
1581628451,5.994,9
1581628452,2.853,9
1581628454,7.963,9
1581628455,9.071,9
1581628456,13.553,9
1581628457,14.313,9
1581628458,8.598,9
1581628461,1.529,9
1581628462,1.622,9
1581628463,10.198,9
1581628464,9.347,9
1581628465,7.53,9
1581628467,6.505,9
1581628468,7.387,9
1581628469,3.973,9
1581628470,8.844,9
1581628471,7.201,9
1581628474,8.0895,9
1581628476,1.752,9
1581628477,9.297,9
1581628478,8.086,9
1581628480,12.321,9
1581628481,8.709,9
1581628482,10.586,9
1581628483,16.557,9
1581628484,13.674,9
1581628486,11.36,9
1581628488,11.216,9
1581628489,0.339,9
1581628490,9.428,9
1581628491,12.038,9
1581628493,8.533,9
1581628494,6.477,9
1581628495,5.651,9
1581628496,5.107,9
1581628497,9.199,9
1581628499,10.585,9
1581628500,12.744,9
1581628502,2.008,9
1581628503,0.003,9
1581628504,16.498,9
1581628506,8.828,9
1581628507,5.219,9
1581628508,5.728,9
1581628509,4.875,9
1581628510,6.512,9
1581628512,8.635,9
1581628513,5.737,9
1581628514,7.509,9
1581628516,0.893,9
1581628517,1.7385,9
1581628519,6.601,9
1581628520,7.761,9
1581628521,7.768,9
1581628522,8.915,9
1581628523,9.337,9
1581628525,9.8,9
1581628526,9.877,9
1581628527,7.146,9
1581628528,7.529,9
1581628529,8.579,9
1581628532,5.131,9
1581628533,9.486,9
1581628534,11.799,9
1581628535,8.933,9
1581628536,10.368,9
1581628538,8.349,9
1581628539,8.481,9
1581628540,7.489,9
1581628541,11.105,9
1581628542,7.084,9
1581628544,6.948,9
1581628545,0.002,9
1581628546,11.098,9
1581628547,10.999,9
1581628548,7.325,9
1581628549,4.208,9
1581628551,3.139,9
1581628552,6.599,9
1581628553,7.79,9
1581628554,5.353,9
1581628555,9.21,9
1581628558,2.428,9
1581628559,1.2155,9
1581628560,8.007,9
1581628561,8.312,9
1581628562,7.834,9
1581628564,8.645,9
1581628565,10.339,9
1581628566,8.077,9
1581628567,6.9,9
1581628568,4.695,9
1581628570,7.683,9
1581628571,8.426,9
1581628573,6.029,9
1581628574,9.47,9
1581628575,8.735,9
1581628577,4.024,9
1581628578,5.435,9
1581628579,9.01,9
1581628580,6.536,9
1581628581,7.357,9
1581628582,5.516,9
1581628585,3.941,9
1581628586,0.001,9
1581628587,6.268,9
1581628588,3.7,9
1581628590,4.231,9
1581628591,9.071,9
1581628592,4.785,9
1581628593,8.088,9
1581628594,12.549,9
1581628596,11.282,9
1581628597,9.498,9
1581628599,5.005,9
1581628600,0.002,9
1581628601,10.316,9
1581628603,11.353,9
1581628604,10.24,9
1581628605,7.082,9
1581628606,8.953,9
1581628607,3.373,9
1581628609,6.688,9
1581628610,7.62,9
1581628611,8.729,9
1581628613,0.646,9
1581628614,1.1015,9
1581628616,12.172,9
1581628617,10.088,9
1581628618,4.913,9
1581628619,6.575,9
1581628620,7.04,9
1581628622,7.077,9
1581628623,2.662,9
1581628624,7.658,9
1581628625,13.648,9
1581628626,9.546,9
1581628629,6.807,9
1581628630,11.631,9
1581628631,6.119,9
1581628632,6.819,9
1581628633,13.963,9
1581628635,11.978,9
1581628636,12.074,9
1581628637,14.806,9
1581628638,16.132,9
1581628641,4.892,9
1581628642,0.002,9
1581628643,3.418,9
1581628644,6.204,9
1581628645,8.992,9
1581628647,14.053,9
1581628648,14.533,9
1581628649,5.573,9
1581628650,7.325,9
1581628651,7.024,9
1581628653,3.289,9
1581628655,1.446,9
1581628656,1.8345,9
1581628657,19.215,9
1581628658,16.11,9
1581628660,12.306,9
1581628661,4.721,9
1581628662,5.525,9
1581628663,9.185,9
1581628664,11.382,9
1581628665,13.067,9
1581628667,1.822,9
1581628669,0.198,9
1581628670,0.002,9
1581628671,7.655,9
1581628672,4.732,9
1581628673,5.351,9
1581628674,6.984,9
1581628718,2.5255,9
1581628719,2.538,9
1581628720,1.126,9
1581628721,2.015,9
1581628723,2.566,9
1581628725,1.835,9
1581628726,0.9755,9
1581628727,4.391,9
1581628728,3.669,9
1581628729,3.686,9
1581628731,6.246,9
1581628732,3.11,9
1581628733,1.356,9
1581628734,2.686,9
1581628735,3.394,9
1581628737,3.685,9
1581628738,1.101,9
1581628740,1.026,9
1581628741,1.696,9
1581628742,0.861,9
1581628744,0.984,9
1581628745,0.609,9
1581628746,0.178,9
1581628747,0.758,9
1581628748,0.49,9
1581628750,0.123,9
1581628752,0.112,9
1581628754,0.051,9
1581628755,0.21,9
1581628757,0.255,9
1581628758,0.268,9
1581628759,0.402,9
1581628760,0.011,9
1581628761,0.011,9
1581628763,0.022,9
1581628765,2.74,9
1581628766,7.826,9
1581628768,9.762,9
1581628770,20.33,9
1581628771,11.796,9
1581628772,7.842,9
1581628773,9.998,9
1581628774,6.705,9
1581628776,10.917,9
1581628777,14.654,9
1581628778,13.019,9
1581628779,13.281,9
1581628780,6.036,9
1581628781,0.002,9
1581628782,0.002,9
1581628783,14.489,9
1581628784,8.679,9
1581628785,8.972,9
1581628786,5.196,9
1581628787,6.935,9
1581628789,8.596,9
1581628790,13.083,9
1581628791,19.348,9
1581628792,14.256,9
1581628793,16.707,9
1581628795,4.435,9
1581628796,2.388,9
1581628797,17.836,9
1581628798,17.663,9
1581628799,14.975,9
1581628800,8.695,9
1581628802,6.088,9
1581628803,4.208,9
1581628804,4.734,9
1581628805,7.494,9
1581628806,10.634,9
1581628807,8.671,9
1581628810,3.276,9
1581628811,14.749,9
1581628812,9.364,9
1581628813,6.674,9
1581628815,6.984,9
1581628816,6.755,9
1581628817,7.949,9
1581628818,8.73,9
1581628819,9.334,9
1581628820,5.356,9
1581628822,4.798,9
1581628824,6.189,9
1581628825,6.345,9
1581628826,2.742,9
1581628828,5.393,9
1581628829,8.596,9
1581628830,8.953,9
1581628831,7.558,9
1581628832,11.016,9
1581628833,9.695,9
1581628836,5.952,9
1581628837,0.002,9
1581628838,7.599,9
1581628839,5.576,9
1581628840,2.368,9
1581628842,5.265,9
1581628843,7.885,9
1581628844,8.318,9
1581628845,8.786,9
1581628846,8.633,9
1581628848,5.618,9
1581628850,3.609,9
1581628851,0.002,9
1581628852,10.218,9
1581628853,8.274,9
1581628855,6.451,9
1581628856,8.22,9
1581628857,6.386,9
1581628858,3.948,9
1581628859,3.122,9
1581628860,3.705,9
1581628862,4.323,9
1581628863,8.723,9
1581628864,0.912,9
1581628865,0.9305,9
1581628866,9.515,9
1581628868,4.128,9
1581628869,4.668,9
1581628870,5.328,9
1581628871,5.608,9
1581628872,6.447,9
1581628873,4.581,9
1581628875,5.066,9
1581628876,3.434,9
1581628878,0.809,9
1581628879,2.3753333333333333,9
1581628881,7.014,9
1581628882,6.272,9
1581628883,4.949,9
1581628884,3.314,9
1581628885,1.047,9
1581628886,1.355,9
1581628888,1.535,9
1581628889,5.269,9
1581628890,5.436,9
1581628891,5.278,9
1581628893,2.6715,9
1581628895,9.002,9
1581628896,4.329,9
1581628897,2.762,9
1581628898,3.485,9
1581628899,8.068,9
1581628901,4.394,9
1581628902,3.48,9
1581628903,5.122,9
1581628904,9.591,9
1581628905,4.647,9
1581628906,0.001,9
1581628907,0.001,9
1581628908,7.793,9
1581628909,9.82,9
1581628910,9.243,9
1581628911,5.555,9
1581628912,6.089,9
1581628914,6.471,9
1581628915,9.426,9
1581628916,13.838,9
1581628917,13.057,9
1581628918,10.327,9
1581628919,4.095,9
1581628921,0.002,9
1581628922,6.8255,9
1581628923,9.119,9
1581628924,4.338,9
1581628925,7.078,9
1581628927,8.162,9
1581628928,6.1,9
1581628929,6.704,9
1581628930,7.307,9
1581628931,5.201,9
1581628932,5.441,9
1581628934,0.89,9
1581628935,2.965,9
1581628936,10.35,9
1581628937,8.167,9
1581628938,6.843,9
1581628940,3.742,9
1581628942,7.986,9
1581628943,7.178,9
1581628944,3.948,9
1581628945,4.726,9
1581628947,4.281,9
1581628948,0.329,9
1581628949,4.304,9
1581628950,9.593,9
1581628951,9.605,9
1581628953,9.241,9
1581628954,10.828,9
1581628955,9.448,9
1581628956,5.64,9
1581628957,8.82,9
1581628959,4.345,9
1581628961,1.29,9
1581628962,0.002,9
1581628963,4.787,9
1581628964,6.918,9
1581628966,5.354,9
1581628967,5.214,9
1581628968,4.979,9
1581628969,4.727,9
1581628970,4.963,9
1581628972,3.322,9
1581628973,3.693,9
1581628975,0.368,9
1581628976,0.002,9
1581628977,11.005,9
1581628979,11.763,9
1581628980,4.355,9
1581628981,5.672,9
1581628982,5.423,9
1581628983,5.229,9
1581628985,6.82,9
1581628986,7.831,9
1581628987,8.026,9
1581628988,8.621,9
1581628989,2.526,9
1581628990,1.6385,9
1581628992,10.346,9
1581628993,9.373,9
1581628994,9.808,9
1581628995,11.459,9
1581628996,11.847,9
1581628997,11.356,9
1581628999,6.549,9
1581629000,5.391,9
1581629001,4.969,9
1581629003,0.442,9
1581629004,0.442,9
1581629005,2.236,9
1581629006,6.857,9
1581629007,6.719,9
1581629008,10.631,9
1581629009,7.129,9
1581629011,10.573,9
1581629012,12.537,9
1581629013,9.767,9
1581629014,7.596,9
1581629015,6.374,9
1581629016,4.411,9
1581629018,0.001,9
1581629019,7.114,9
1581629020,10.104,9
1581629021,9.804,9
1581629022,7.136,9
1581629024,8.415,9
1581629025,3.256,9
1581629026,5.081,9
1581629027,7.134,9
1581629028,5.758,9
1581629029,5.862,9
1581629031,3.188,9
1581629032,0.003,9
1581629033,4.14,9
1581629034,6.646,9
1581629035,5.832,9
1581629037,4.768,9
1581629038,4.592,9
1581629039,4.844,9
1581629040,6.846,9
1581629041,5.89,9
1581629042,3.925,9
1581629045,5.766,9
1581629046,5.1095,9
1581629047,12.59,9
1581629048,7.913,9
1581629050,5.977,9
1581629051,6.029,9
1581629052,5.505,9
1581629053,6.821,9
1581629054,6.779,9
1581629056,7.161,9
1581629057,5.239,9
1581629058,4.645,9
1581629059,0.001,9
1581629060,2.576,9
1581629062,10.92,9
1581629063,10.58,9
1581629064,9.594,9
1581629065,8.814,9
1581629066,7.56,9
1581629067,9.25,9
1581629069,10.573,9
1581629070,10.167,9
1581629071,11.871,9
1581629072,7.854,9
1581629073,0.001,9
1581629074,10.625,9
1581629076,10.399,9
1581629077,9.323,9
1581629078,9.059,9
1581629079,9.764,9
1581629080,10.629,9
1581629082,10.529,9
1581629083,14.659,9
1581629084,10.189,9
1581629085,5.299,9
1581629086,2.075,9
1581629087,2.075,9
1581629088,0.003,9
1581629089,11.818,9
1581629090,7.202,9
1581629091,10.904,9
1581629092,8.668,9
1581629093,3.923,9
1581629095,8.086,9
1581629096,6.343,9
1581629097,5.524,9
1581629098,5.218,9
1581629101,0.155,9
